Start Point,End Point,Spoofed Point,Basic Route Length,Spoofed Route Length,Overlapping Route Length,Overlap Percentage
"(-0.13051004955319373, 51.518320946789466)","(-0.12311712024201482, 51.518506257800006)","(-0.1297205867649826, 51.518880193319845)",1081.509,958.5859999999999,860.0279999999999,79.521113555227
"(-0.13517348819829286, 51.52060306981852)","(-0.1353321835621954, 51.5328285208561)","(-0.13595228743390103, 51.51907834136397)",2357.477,2542.442,1398.6,59.32613552539431
"(-0.14137381580065003, 51.52851582295409)","(-0.13841908849267043, 51.52021462390687)","(-0.1418601068796035, 51.53029033134118)",1608.0969999999998,1932.5589999999997,1608.0969999999998,100.0
"(-0.14614747772221728, 51.52033277818981)","(-0.12267885597513396, 51.53064212024754)","(-0.14599483534537097, 51.519434135780095)",3285.8840000000005,3534.4829999999997,3169.6240000000003,96.46183492783068
"(-0.1428459018639832, 51.52608218426613)","(-0.1207754881046286, 51.523368117101796)","(-0.1446121271669996, 51.527382234645)",2253.6670000000004,2462.897,2092.82,92.86287636993397
"(-0.13138540970426452, 51.52716997552526)","(-0.1354315379119579, 51.52507064184012)","(-0.12998933471825205, 51.52568118210962)",467.09000000000003,477.913,178.735,38.265644736560404
"(-0.1276203044958378, 51.51680721411107)","(-0.1400594186558944, 51.517350363810245)","(-0.12912340655506863, 51.516143581188615)",1203.369,1127.853,1024.6550000000002,85.14886123873893
"(-0.14261875076826394, 51.52145963897155)","(-0.14672376668020373, 51.52026573438962)","(-0.14260708530338068, 51.520273479452115)",493.912,356.3,356.3,72.13835663033092
"(-0.1354917387616568, 51.53276542146842)","(-0.14606812888146029, 51.51953778554097)","(-0.1356601202069947, 51.533493891093705)",2289.2009999999996,2289.2009999999996,2289.2009999999996,100.0
"(-0.14090468332572376, 51.52607536114734)","(-0.14462542179612242, 51.528576750645726)","(-0.14142734593804834, 51.525180901150414)",532.264,632.12,532.264,100.0
"(-0.13919487411751932, 51.524081741139604)","(-0.13396420579998006, 51.53019802736858)","(-0.14064808235113413, 51.52364243888802)",1492.378,1833.615,726.99,48.713529682158274
"(-0.1384496919027091, 51.525650240931355)","(-0.14072023861680355, 51.521364934573995)","(-0.1372104698290467, 51.52434834710892)",984.2710000000001,863.3560000000001,863.3560000000001,87.71527353747088
"(-0.14578415385179594, 51.52681629959645)","(-0.13062066267279884, 51.527163487827785)","(-0.14605724223848063, 51.52603661527884)",1427.8910000000003,1350.6140000000003,1350.6140000000003,94.58803227977486
"(-0.12285064845007998, 51.51727518192256)","(-0.13331211742382248, 51.530902585514944)","(-0.1215967834400641, 51.518616989142025)",2762.423,2502.3199999999997,2502.3199999999997,90.58424433911823
"(-0.12236693778213054, 51.530765959435215)","(-0.13723314670683145, 51.5158076905019)","(-0.12185805381848201, 51.53150348266583)",3023.7419999999997,3133.813,2928.6719999999996,96.85588254553463
"(-0.11966710846624615, 51.532583802062014)","(-0.14285623147727267, 51.51906385112631)","(-0.12100958930561637, 51.531969722404185)",2742.1430000000005,2592.471,2559.365,93.3344832855179
"(-0.1405197615112985, 51.53043102206761)","(-0.14507850908730457, 51.53122997113473)","(-0.13969644436412335, 51.52994641179071)",897.1869999999999,740.527,0,0.0
"(-0.14125252378531847, 51.51997012429922)","(-0.12998024643349043, 51.52116738001854)","(-0.14245186027619644, 51.51888678866219)",1442.118,1609.2379999999998,1132.236,78.51202190112045
"(-0.13386637890632647, 51.51751395635477)","(-0.13731972246075394, 51.52384032387404)","(-0.1353758322093053, 51.51861579138097)",912.287,679.481,463.65700000000004,50.82358950637244
"(-0.14141157502374768, 51.52034416502415)","(-0.13508207397690247, 51.52136837935494)","(-0.14126129872742768, 51.520040469831635)",805.612,805.612,805.612,100.0
"(-0.12044026560380898, 51.517730375336264)","(-0.14088913438609266, 51.515936879733424)","(-0.12099186278344283, 51.518694126899874)",2137.0060000000003,1987.21,1987.21,92.99037999893307
"(-0.1421043081015495, 51.526158355948894)","(-0.12468922468817634, 51.5274655942978)","(-0.14168292979207636, 51.5276016311966)",1729.9399999999998,2031.2740000000001,1729.9399999999998,100.0
"(-0.13829569001070172, 51.51753653721975)","(-0.12277787255446486, 51.52819962827839)","(-0.138882111752416, 51.51589027011941)",2988.0329999999994,2917.559999999999,2807.7489999999993,93.96646556447
"(-0.12283430677600485, 51.52636874598152)","(-0.14576602214984408, 51.526306858594744)","(-0.12113015502689228, 51.52600204857011)",2726.082,2695.743,2576.228,94.50295332275405
"(-0.13088106139994535, 51.523408323748086)","(-0.1260537833979091, 51.52438973192541)","(-0.1326723481268863, 51.5220578446691)",494.84000000000003,1235.0420000000001,0,0.0
"(-0.1434002121152425, 51.523998938598154)","(-0.12285343807524121, 51.52636483021852)","(-0.14254900078868596, 51.52406789003853)",1872.5,2034.5870000000002,1872.5,100.0
"(-0.12612541782074424, 51.5206606365959)","(-0.1347976340019006, 51.53099128837474)","(-0.12707502403371904, 51.51916691589249)",1441.6580000000001,1778.2100000000003,471.521,32.70685557878498
"(-0.12414171732030344, 51.52678856479054)","(-0.1370336308401853, 51.517691219379934)","(-0.12357739635241173, 51.526745715973405)",2844.185,2897.2909999999997,2750.1940000000004,96.6953274839717
"(-0.1259954819327943, 51.522727253507895)","(-0.1302889597167319, 51.52839657257377)","(-0.1263546579048463, 51.52259242726172)",951.3119999999999,860.9759999999999,860.9759999999999,90.50406175891821
"(-0.14196155989405387, 51.51894047513895)","(-0.12661213391772508, 51.51577257436597)","(-0.1430635198653073, 51.51830222534011)",1563.2050000000002,1604.073,1413.5690000000002,90.4276150600849
"(-0.1327896900885022, 51.52261969934726)","(-0.1352602524741118, 51.52266939575173)","(-0.13375496543186163, 51.5214270675476)",581.696,556.9870000000001,125.261,21.533756463857408
"(-0.14509773323656763, 51.529711756785886)","(-0.13488574518329186, 51.524571069500944)","(-0.1439384187948901, 51.529636800636)",1935.4970000000005,1248.81,65.336,3.375670435035548
"(-0.12250973348877585, 51.52775270859892)","(-0.12212288912123187, 51.528076005193455)","(-0.12197418700523528, 51.52866669645647)",89.256,2063.504,89.256,100.0
"(-0.14577334201683925, 51.52575405182668)","(-0.12252499779916165, 51.525740955265775)","(-0.1473564104452605, 51.52409610622749)",2097.848,2145.684,1927.8090000000002,91.894598655384
"(-0.14580496777672305, 51.52747359728391)","(-0.14233078248149486, 51.518877225606005)","(-0.14697838953953082, 51.528506679485616)",1193.5610000000001,1350.357,1193.5610000000001,100.0
"(-0.14438951177946588, 51.522278030896864)","(-0.13952139341930692, 51.51638694397547)","(-0.144552538574985, 51.521402002656494)",943.174,819.4010000000001,819.4010000000001,86.87697073922735
"(-0.12121021461579963, 51.51902525816837)","(-0.12349085810439417, 51.516760122735185)","(-0.12109520238061051, 51.519941772336544)",422.2109999999999,535.2509999999999,404.631,95.83620512018874
"(-0.1441715485335637, 51.531606308378606)","(-0.12195344613059875, 51.51815023470959)","(-0.14533526050788564, 51.5301913680822)",3083.6589999999997,3211.5029999999997,603.851,19.582288443696275
"(-0.14576592467128477, 51.51959145930949)","(-0.12067866402955028, 51.51941773603076)","(-0.1445697215897844, 51.51884470434232)",2887.9820000000004,2886.2729999999997,2681.262,92.84206064996249
"(-0.12482801706530916, 51.526104426000856)","(-0.11997885499853979, 51.53095739864498)","(-0.12569260103082167, 51.52460726487014)",1254.6659999999997,1785.0810000000004,1157.2729999999997,92.23753572663959
"(-0.139325486059055, 51.52077439532168)","(-0.134595159185086, 51.518325384964854)","(-0.13856748263705637, 51.51926829081258)",891.1879999999999,765.563,299.65599999999995,33.624330668725335
"(-0.13383120662864606, 51.52014329902829)","(-0.1440915884191788, 51.52028152717681)","(-0.13278907092338357, 51.52017663834885)",937.314,937.314,937.314,100.0
"(-0.13482933776321926, 51.52110725476956)","(-0.14223007538816393, 51.52883734999862)","(-0.13441768152704325, 51.52096965728216)",1551.8469999999998,1551.8469999999998,1551.8469999999998,100.0
"(-0.13289762135686156, 51.51926509255303)","(-0.14448696166592276, 51.530000741122095)","(-0.1311075752155698, 51.51796277387041)",1767.844,2321.997,1039.893,58.82266761094305
"(-0.133813117695375, 51.531301485742944)","(-0.12098268648754298, 51.53088741922665)","(-0.13244316095362912, 51.530997986266264)",1216.6239999999998,1271.0040000000001,1216.6239999999998,100.0
"(-0.14289079270411936, 51.5221009036398)","(-0.12360460139304258, 51.5192908865582)","(-0.14447084918595046, 51.52255545335393)",2014.3989999999997,2335.2630000000004,327.188,16.242462392008736
"(-0.14590849360065433, 51.522036737918754)","(-0.12864253902100037, 51.52693794213351)","(-0.14649291500939465, 51.52334998273599)",1570.0559999999998,1473.309,1473.309,93.83799049205889
"(-0.1334500624030914, 51.517473938765754)","(-0.123310507055183, 51.51868734506048)","(-0.13384556059420827, 51.518346169695114)",1137.717,1024.938,652.544,57.35556381771565
"(-0.12393866637681165, 51.52644028332551)","(-0.1418126854663955, 51.5180788131187)","(-0.12338803923495194, 51.52643629542445)",3003.158,3070.6659999999997,3003.158,100.0
"(-0.14328883466309447, 51.52399309119542)","(-0.12429595923231734, 51.526872511748834)","(-0.14419296241667703, 51.52321534811272)",1698.1519999999998,1846.954,1698.1519999999998,100.0
"(-0.12243813729646259, 51.532389654640724)","(-0.12040640352404758, 51.53353311767667)","(-0.12068679666955016, 51.533607727421)",174.14000000000001,0,0,0.0
"(-0.1440648027957764, 51.520237972754394)","(-0.13598944085310866, 51.516121939620064)","(-0.14319998964209235, 51.521136298717785)",1154.8630000000003,1018.349,590.256,51.11047803938648
"(-0.12482336084271285, 51.51928968256042)","(-0.13999196399257535, 51.53049974253289)","(-0.12349834200693001, 51.519705527616836)",2512.9190000000003,2604.042,2287.755,91.03974302394943
"(-0.13694289598248988, 51.51888686183953)","(-0.12483492564138818, 51.51875895415564)","(-0.13817060714275944, 51.52046729466282)",1200.702,1778.399,0,0.0
"(-0.13230570552475843, 51.519507382831236)","(-0.13523188982790615, 51.53270261646402)","(-0.13373261078721713, 51.52043492821392)",2426.178,2317.8379999999997,2154.2859999999996,88.79340262750712
"(-0.13317150314162182, 51.53143879582503)","(-0.11988538575785936, 51.51661753497333)","(-0.13170115638900318, 51.529891304898534)",2426.0389999999998,1919.3840000000002,1406.8580000000002,57.98991689746127
"(-0.1393835731497523, 51.51870519528027)","(-0.13365829342577273, 51.5263788181274)","(-0.1375897957935913, 51.51816287266722)",1693.152,1262.804,0,0.0
"(-0.1371322284621684, 51.52667167930048)","(-0.14431554815917197, 51.53003127171444)","(-0.1354291613958258, 51.52556392095367)",955.453,1250.543,856.8620000000001,89.68122974128504
"(-0.1465556118273839, 51.51805992830173)","(-0.13016229312905112, 51.525361039619035)","(-0.14502728188930367, 51.51912296404934)",2053.1500000000005,1863.2720000000006,1863.2720000000006,90.75186907921974
"(-0.12749549818930367, 51.517638122661886)","(-0.13869577062362787, 51.51855279077285)","(-0.1279546216857133, 51.51895695991129)",1091.0130000000001,1189.528,1091.0130000000001,100.0
"(-0.1399706957227904, 51.517145532189616)","(-0.12207044031565911, 51.52100044368901)","(-0.13819646762500276, 51.516238467744564)",1966.762,1633.9029999999998,700.877,35.636086115147634
"(-0.11971758910458917, 51.52348076745916)","(-0.13184242772685742, 51.518168481326335)","(-0.12147250992729139, 51.52324851800785)",1815.0650000000005,1649.3300000000002,1649.3300000000002,90.86892204962355
"(-0.1397837677730185, 51.516701517663954)","(-0.14086246280623366, 51.522256125885306)","(-0.13921783628087045, 51.518224985488125)",1166.748,719.4040000000001,43.836,3.7571095043659812
"(-0.14331165957018044, 51.52399428952077)","(-0.13469655185876606, 51.522577943595536)","(-0.14275841902130718, 51.5222114629588)",916.059,938.982,257.6,28.120459490054685
"(-0.1370970678453777, 51.53312570593713)","(-0.12005980367891951, 51.530952456896046)","(-0.13802719336498512, 51.53142110017373)",1666.589,1542.4750000000001,1171.7309999999998,70.30713631255216
"(-0.14597633835778073, 51.51899492145643)","(-0.13125802396813704, 51.52638156438058)","(-0.14443557831734521, 51.517261547270095)",1753.4150000000006,1932.4420000000002,1659.1300000000003,94.62277897702482
"(-0.1253065889904244, 51.51714463378086)","(-0.12369571961270695, 51.517835702644376)","(-0.1263001558408033, 51.51791235701954)",143.29,293.976,0,0.0
"(-0.12610473784103662, 51.527359325976875)","(-0.14087406047397152, 51.522523419371446)","(-0.12787623610955035, 51.52914549558145)",1525.1609999999998,2164.1479999999997,1332.175,87.34651620386308
"(-0.1379091421877637, 51.52502573276442)","(-0.13129347398333963, 51.518950944623754)","(-0.13709184782986408, 51.52372512280741)",1343.014,1192.8129999999999,1192.8129999999999,88.81612552065727
"(-0.12961108116365108, 51.526275670195425)","(-0.12818236154375018, 51.51767750250525)","(-0.13134476068502998, 51.527648281256326)",1535.469,1700.5230000000001,0,0.0
"(-0.14555197610445592, 51.52478581981309)","(-0.12785375725991097, 51.517034686805985)","(-0.14690714132759405, 51.52412242612836)",2250.8059999999996,2407.3540000000003,2042.7410000000002,90.75597808074089
"(-0.13072919366686014, 51.51759884960622)","(-0.14383707181352093, 51.52122101212486)","(-0.1322122746477107, 51.51851582515568)",2255.64,1179.914,0,0.0
"(-0.12312211715315434, 51.53025433906182)","(-0.14324245372760364, 51.517307105429076)","(-0.12322447581928594, 51.528463125141066)",2440.1149999999993,2489.6629999999996,2341.6759999999995,95.96580489034329
"(-0.14617647667687117, 51.5203643280726)","(-0.13255731937354692, 51.52159801153083)","(-0.14606441574954004, 51.52081653045586)",1348.734,1299.8739999999998,1299.8739999999998,96.37734349397286
"(-0.1216616634849877, 51.52124209505125)","(-0.12537345074664805, 51.52097054340753)","(-0.1226520971061306, 51.52236406443689)",1067.868,417.942,90.15800000000002,8.442803792229004
"(-0.1244641398870924, 51.526809242365744)","(-0.14119916499175297, 51.522427006400214)","(-0.12420042347641669, 51.526082952185256)",2228.7909999999997,2861.7659999999996,158.064,7.091916648981444
"(-0.13362015345366432, 51.51993617064971)","(-0.12252434258550711, 51.52573799256056)","(-0.13538214575139731, 51.52096298060579)",1293.316,1395.39,1264.4530000000002,97.76829483281736
"(-0.1466702695113381, 51.521908887978576)","(-0.12605810053154495, 51.51754646985493)","(-0.1459061686226539, 51.5216508313377)",2703.869,2703.869,2703.869,100.0
"(-0.14072983674501452, 51.52953465198664)","(-0.12696960354325162, 51.51700362596682)","(-0.1400873904743664, 51.528710578668104)",2020.162,1922.092,1922.092,95.14543883114325
"(-0.13582919653177897, 51.52546280825806)","(-0.1231890699765749, 51.517282447385)","(-0.13755468790310327, 51.526715226982056)",1451.0480000000002,1925.412,22.092,1.5224858171473306
"(-0.1334621521382055, 51.526461723173995)","(-0.13042522692795788, 51.526999706044464)","(-0.13458248309152976, 51.528090579024976)",282.24100000000004,859.8100000000001,282.24100000000004,100.0
"(-0.12634784861166937, 51.51573765756675)","(-0.12282032764231507, 51.51766631843678)","(-0.12550857004164254, 51.51487289125039)",526.894,526.894,526.894,100.0
"(-0.13518437531158248, 51.52449883433624)","(-0.1348143349762196, 51.51632159933285)","(-0.13425817522051908, 51.525290522207364)",1263.601,1591.7240000000002,0,0.0
"(-0.13969171005810216, 51.52938793518124)","(-0.13601945624000053, 51.520465111548404)","(-0.13951432482573176, 51.52777206883539)",1594.799,1204.006,984.61,61.73881473464681
"(-0.14445911447952625, 51.5241753906317)","(-0.13949404892827857, 51.51964237355571)","(-0.14427225991846282, 51.52327931562963)",1003.516,700.8270000000001,371.269,36.996819183749935
"(-0.126313010774093, 51.522595843126425)","(-0.13929274601964964, 51.51907523970952)","(-0.12603899286620693, 51.52387431940671)",2170.838,2362.766,1812.8270000000002,83.5081659709292
"(-0.12644362704391549, 51.52901721611679)","(-0.1313463256385501, 51.520481451910165)","(-0.12639234295977195, 51.52951116577999)",1591.802,1606.784,1591.802,100.0
"(-0.13076246406458167, 51.52728282399593)","(-0.13767468395448093, 51.525012399226625)","(-0.13044101426499455, 51.528443724075956)",535.978,705.4110000000001,535.978,100.0
